Index,日期(Date),時間(Time),設備狀態(Status)
1,2026/07/29,14:18:32,停止中
2,2026/07/29,14:19:35,停止中
3,2026/07/29,14:22:00,停止中
4,2026/07/29,14:22:40,停止中
5,2026/07/29,14:24:09,停止中
6,2026/07/29,14:40:00,停止中
7,2026/07/29,14:41:19,等待中
8,2026/07/29,14:45:00,等待中
9,2026/07/29,14:47:49,等待中
