Index,日期(Date),時間(Time),設備狀態(Status)
1,2026/09/02,00:00:01,分析中
2,2026/09/02,00:00:09,警告
3,2026/09/02,00:00:39,分析中
4,2026/09/02,00:00:10,警告
5,2026/09/02,00:00:57,分析中
6,2026/09/02,00:00:57,警告
7,2026/09/02,00:00:20,警告
