Index,日期(Date),時間(Time),設備狀態(Status)
1,2026/08/26,01:40:43,停止中
2,2026/08/26,01:40:43,警告
3,2026/08/26,01:41:04,停止中
4,2026/08/26,01:41:04,警告
5,2026/08/26,01:42:18,停止中
6,2026/08/26,01:42:18,警告
